"1000856";"2";"777091054";"FDB";"001000856"
"1000862";"2";"777091055";"FDB";"001000862"
"1000866";"2";"777091056";"FDB";"001000866"
"1000867";"2";"777091057";"FDB";"001000867"
"1001050";"2";"777091058";"FDB";"001001050"
"1001052";"2";"777091059";"FDB";"001001052"
"1001055";"2";"777091060";"FDB";"001001055"
"1001056";"2";"777091061";"FDB";"001001056"
"1001057";"2";"777091062";"FDB";"001001057"
"1001060";"2";"777091063";"FDB";"001001060"
"1000720";"2";"777091064";"FDB";"001000720"
"1000725";"2";"777091065";"FDB";"001000725"
"1000726";"2";"777091066";"FDB";"001000726"
"1000732";"2";"777091067";"FDB";"001000732"
"1000734";"2";"777091068";"FDB";"001000734"
"1000743";"2";"777091069";"FDB";"001000743"
"1000752";"2";"777091070";"FDB";"001000752"
"1000756";"2";"777091071";"FDB";"001000756"
"1000757";"2";"777091072";"FDB";"001000757"
"1000871";"2";"777091073";"FDB";"001000871"
"1000880";"2";"777091074";"FDB";"001000880"
"1000881";"2";"777091075";"FDB";"001000881"
"1000883";"2";"777091076";"FDB";"001000883"
"1000888";"2";"777091077";"FDB";"001000888"
"1000889";"2";"777091078";"FDB";"001000889"
"1000891";"2";"777091079";"FDB";"001000891"
"1000893";"2";"777091080";"FDB";"001000893"
"1000897";"2";"777091081";"FDB";"001000897"
"1000901";"2";"777091082";"FDB";"001000901"
"1000907";"2";"777091083";"FDB";"001000907"
"1000914";"2";"777091084";"FDB";"001000914"
"1000915";"2";"777091085";"FDB";"001000915"
"1000797";"2";"777091086";"FDB";"001000797"
"1000798";"2";"777091087";"FDB";"001000798"
"1000799";"2";"777091088";"FDB";"001000799"
"1000800";"2";"777091089";"FDB";"001000800"
"1000804";"2";"777091090";"FDB";"001000804"
"1000813";"2";"777091091";"FDB";"001000813"
"1000817";"2";"777091092";"FDB";"001000817"
"1000820";"2";"777091093";"FDB";"001000820"
"1000825";"2";"777091094";"FDB";"001000825"
"1000858";"2";"777091095";"FDB";"001000858"
"1000861";"2";"777091096";"FDB";"001000861"
"1000863";"2";"777091097";"FDB";"001000863"
"1001059";"2";"777091098";"FDB";"001001059"
"1001065";"2";"777091099";"FDB";"001001065"
"1001066";"2";"777091100";"FDB";"001001066"
"1001069";"2";"777091101";"FDB";"001001069"
"1001074";"2";"777091102";"FDB";"001001074"
"1000917";"2";"777091103";"FDB";"001000917"
"1000918";"2";"777091104";"FDB";"001000918"
"1000900";"2";"777091105";"FDB";"001000900"
"1000904";"2";"777091106";"FDB";"001000904"
"1000908";"2";"777091107";"FDB";"001000908"
"1000912";"2";"777091108";"FDB";"001000912"
"1000916";"2";"777091109";"FDB";"001000916"
"1000805";"2";"777091110";"FDB";"001000805"
"1000808";"2";"777091111";"FDB";"001000808"
"1000816";"2";"777091112";"FDB";"001000816"
"1000823";"2";"777091113";"FDB";"001000823"
"1000828";"2";"777091114";"FDB";"001000828"
"1000830";"2";"777091115";"FDB";"001000830"
"1000833";"2";"777091116";"FDB";"001000833"
"1000834";"2";"777091117";"FDB";"001000834"
"1000836";"2";"777091118";"FDB";"001000836"
"1000837";"2";"777091119";"FDB";"001000837"
"1000838";"2";"777091120";"FDB";"001000838"
"1000841";"2";"777091121";"FDB";"001000841"
"1000843";"2";"777091122";"FDB";"001000843"
"1000844";"2";"777091123";"FDB";"001000844"
"1000845";"2";"777091124";"FDB";"001000845"
"1000848";"2";"777091125";"FDB";"001000848"
"1000851";"2";"777091126";"FDB";"001000851"
"1000852";"2";"777091127";"FDB";"001000852"
"1000854";"2";"777091128";"FDB";"001000854"
"1000857";"2";"777091129";"FDB";"001000857"
"1000859";"2";"777091130";"FDB";"001000859"
"1000860";"2";"777091131";"FDB";"001000860"
"1000865";"2";"777091132";"FDB";"001000865"
"1001039";"2";"777091133";"FDB";"001001039"
"1001043";"2";"777091134";"FDB";"001001043"
"1001046";"2";"777091135";"FDB";"001001046"
"1001049";"2";"777091136";"FDB";"001001049"
"1001051";"2";"777091137";"FDB";"001001051"
"1001054";"2";"777091138";"FDB";"001001054"
"1001072";"2";"777091139";"FDB";"001001072"
"1001073";"2";"777091140";"FDB";"001001073"
"1000919";"2";"777091141";"FDB";"001000919"
"1000943";"2";"777091142";"FDB";"001000943"
"1000945";"2";"777091143";"FDB";"001000945"
"1000946";"2";"777091144";"FDB";"001000946"
"1000951";"2";"777091145";"FDB";"001000951"
"1000957";"2";"777091146";"FDB";"001000957"
"1000964";"2";"777091147";"FDB";"001000964"
"1000965";"2";"777091148";"FDB";"001000965"
"1000971";"2";"777091149";"FDB";"001000971"
"1000973";"2";"777091150";"FDB";"001000973"
"1000974";"2";"777091151";"FDB";"001000974"
"1000975";"2";"777091152";"FDB";"001000975"
"1000980";"2";"777091153";"FDB";"001000980"
"1000987";"2";"777091154";"FDB";"001000987"
"1000990";"2";"777091155";"FDB";"001000990"
"1000994";"2";"777091156";"FDB";"001000994"
"1000998";"2";"777091157";"FDB";"001000998"
"1001000";"2";"777091158";"FDB";"001001000"
"1001004";"2";"777091159";"FDB";"001001004"
"1001015";"2";"777091160";"FDB";"001001015"
"1001016";"2";"777091161";"FDB";"001001016"
"1001017";"2";"777091162";"FDB";"001001017"
"1001018";"2";"777091163";"FDB";"001001018"
"1001019";"2";"777091164";"FDB";"001001019"
"1001022";"2";"777091165";"FDB";"001001022"
"1001024";"2";"777091166";"FDB";"001001024"
"1001028";"2";"777091167";"FDB";"001001028"
"1001031";"2";"777091168";"FDB";"001001031"
"1001032";"2";"777091169";"FDB";"001001032"
"1001033";"2";"777091170";"FDB";"001001033"
"1001138";"2";"777091171";"FDB";"001001138"
"1001142";"2";"777091172";"FDB";"001001142"
"1001143";"2";"777091173";"FDB";"001001143"
"1001145";"2";"777091174";"FDB";"001001145"
"1001149";"2";"777091175";"FDB";"001001149"
"1001154";"2";"777091176";"FDB";"001001154"
"1001160";"2";"777091177";"FDB";"001001160"
"1001170";"2";"777091178";"FDB";"001001170"
"1001174";"2";"777091179";"FDB";"001001174"
"1001180";"2";"777091180";"FDB";"001001180"
"1001062";"2";"777091181";"FDB";"001001062"
"1001063";"2";"777091182";"FDB";"001001063"
"1001068";"2";"777091183";"FDB";"001001068"
"1001071";"2";"777091184";"FDB";"001001071"
"1001075";"2";"777091185";"FDB";"001001075"
"1000924";"2";"777091186";"FDB";"001000924"
"1000928";"2";"777091187";"FDB";"001000928"
"1000931";"2";"777091188";"FDB";"001000931"
"1000938";"2";"777091189";"FDB";"001000938"
"1000944";"2";"777091190";"FDB";"001000944"
"1000947";"2";"777091191";"FDB";"001000947"
"1000956";"2";"777091192";"FDB";"001000956"
"1000966";"2";"777091193";"FDB";"001000966"
"1000969";"2";"777091194";"FDB";"001000969"
"1000970";"2";"777091195";"FDB";"001000970"
"1000972";"2";"777091196";"FDB";"001000972"
"1000976";"2";"777091197";"FDB";"001000976"
"1000979";"2";"777091198";"FDB";"001000979"
"1000981";"2";"777091199";"FDB";"001000981"
"1000985";"2";"777091200";"FDB";"001000985"
"1000986";"2";"777091201";"FDB";"001000986"
"1000992";"2";"777091202";"FDB";"001000992"
"1000993";"2";"777091203";"FDB";"001000993"
"1000996";"2";"777091204";"FDB";"001000996"
"1001001";"2";"777091205";"FDB";"001001001"
"1001010";"2";"777091206";"FDB";"001001010"
"1001011";"2";"777091207";"FDB";"001001011"
"1001021";"2";"777091208";"FDB";"001001021"
"1001023";"2";"777091209";"FDB";"001001023"
"1001025";"2";"777091210";"FDB";"001001025"
"1001026";"2";"777091211";"FDB";"001001026"
"1001030";"2";"777091212";"FDB";"001001030"
"1001034";"2";"777091213";"FDB";"001001034"
"1001035";"2";"777091214";"FDB";"001001035"
"1001036";"2";"777091215";"FDB";"001001036"
"1001136";"2";"777091216";"FDB";"001001136"
"1001141";"2";"777091217";"FDB";"001001141"
"1001144";"2";"777091218";"FDB";"001001144"
"1001147";"2";"777091219";"FDB";"001001147"
"1000921";"2";"777091220";"FDB";"001000921"
"1000923";"2";"777091221";"FDB";"001000923"
"1000929";"2";"777091222";"FDB";"001000929"
"1000934";"2";"777091223";"FDB";"001000934"
"1000939";"2";"777091224";"FDB";"001000939"
"1000941";"2";"777091225";"FDB";"001000941"
"1000948";"2";"777091226";"FDB";"001000948"
"1000952";"2";"777091227";"FDB";"001000952"
"1000955";"2";"777091228";"FDB";"001000955"
"1000958";"2";"777091229";"FDB";"001000958"
"1000960";"2";"777091230";"FDB";"001000960"
"1000968";"2";"777091231";"FDB";"001000968"
"1000978";"2";"777091232";"FDB";"001000978"
"1000982";"2";"777091233";"FDB";"001000982"
"1000989";"2";"777091234";"FDB";"001000989"
"1000995";"2";"777091235";"FDB";"001000995"
"1000997";"2";"777091236";"FDB";"001000997"
"1001002";"2";"777091237";"FDB";"001001002"
"1001005";"2";"777091238";"FDB";"001001005"
"1001006";"2";"777091239";"FDB";"001001006"
"1001007";"2";"777091240";"FDB";"001001007"
"1001008";"2";"777091241";"FDB";"001001008"
"1001009";"2";"777091242";"FDB";"001001009"
"1001012";"2";"777091243";"FDB";"001001012"
"1001020";"2";"777091244";"FDB";"001001020"
"1004345";"2";"777094350";"FDB";"001004345"
"1004348";"2";"777094351";"FDB";"001004348"
"1004350";"2";"777094352";"FDB";"001004350"
"1004607";"2";"777094353";"FDB";"001004607"
"1004609";"2";"777094354";"FDB";"001004609"
"1004614";"2";"777094355";"FDB";"001004614"
"1004617";"2";"777094356";"FDB";"001004617"
"1004862";"2";"777094357";"FDB";"001004862"
"1004865";"2";"777094358";"FDB";"001004865"
"1005127";"2";"777094359";"FDB";"001005127"
"1005129";"2";"777094360";"FDB";"001005129"
"1005133";"2";"777094361";"FDB";"001005133"
"1005139";"2";"777094362";"FDB";"001005139"
"1004373";"2";"777094363";"FDB";"001004373"
"1004376";"2";"777094364";"FDB";"001004376"
"1004378";"2";"777094365";"FDB";"001004378"
"1004621";"2";"777094366";"FDB";"001004621"
"1004626";"2";"777094367";"FDB";"001004626"
"1004627";"2";"777094368";"FDB";"001004627"
"1004630";"2";"777094369";"FDB";"001004630"
"1004634";"2";"777094370";"FDB";"001004634"
"1004881";"2";"777094371";"FDB";"001004881"
"1004883";"2";"777094372";"FDB";"001004883"
"1004884";"2";"777094373";"FDB";"001004884"
"1004885";"2";"777094374";"FDB";"001004885"
"1004892";"2";"777094375";"FDB";"001004892"
"1005159";"2";"777094376";"FDB";"001005159"
"1003994";"2";"777094377";"FDB";"001003994"
"1002118";"2";"777094378";"FDB";"001002118"
"1002121";"2";"777094379";"FDB";"001002121"
"1002123";"2";"777094380";"FDB";"001002123"
"1002125";"2";"777094381";"FDB";"001002125"
"1002126";"2";"777094382";"FDB";"001002126"
"1002130";"2";"777094383";"FDB";"001002130"
"1002134";"2";"777094384";"FDB";"001002134"
"1003439";"2";"777094385";"FDB";"001003439"
"1003440";"2";"777094386";"FDB";"001003440"
"1003449";"2";"777094387";"FDB";"001003449"
"1003450";"2";"777094388";"FDB";"001003450"
"1003507";"2";"777094389";"FDB";"001003507"
"1003508";"2";"777094390";"FDB";"001003508"
"1003509";"2";"777094391";"FDB";"001003509"
"1003514";"2";"777094392";"FDB";"001003514"
"1003516";"2";"777094393";"FDB";"001003516"
"1003522";"2";"777094394";"FDB";"001003522"
"1003999";"2";"777094395";"FDB";"001003999"
"1004002";"2";"777094396";"FDB";"001004002"
"1003209";"2";"777094397";"FDB";"001003209"
"1003214";"2";"777094398";"FDB";"001003214"
"1003219";"2";"777094399";"FDB";"001003219"
"1003221";"2";"777094400";"FDB";"001003221"
"1003458";"2";"777094401";"FDB";"001003458"
"1003460";"2";"777094402";"FDB";"001003460"
"1003462";"2";"777094403";"FDB";"001003462"
"1003470";"2";"777094404";"FDB";"001003470"
"1003471";"2";"777094405";"FDB";"001003471"
"1005056";"2";"777094406";"FDB";"001005056"
"1005058";"2";"777094407";"FDB";"001005058"
"1005066";"2";"777094408";"FDB";"001005066"
"1004277";"2";"777094409";"FDB";"001004277"
"1004281";"2";"777094410";"FDB";"001004281"
"1004283";"2";"777094411";"FDB";"001004283"
"1004284";"2";"777094412";"FDB";"001004284"
"1004293";"2";"777094413";"FDB";"001004293"
"1004280";"2";"777094414";"FDB";"001004280"
"1004282";"2";"777094415";"FDB";"001004282"
"1004285";"2";"777094416";"FDB";"001004285"
"1004287";"2";"777094417";"FDB";"001004287"
"1004288";"2";"777094418";"FDB";"001004288"
"1004292";"2";"777094419";"FDB";"001004292"
"1004555";"2";"777094420";"FDB";"001004555"
"1004557";"2";"777094421";"FDB";"001004557"
"1004559";"2";"777094422";"FDB";"001004559"
"1004564";"2";"777094423";"FDB";"001004564"
"1004809";"2";"777094424";"FDB";"001004809"
"1004811";"2";"777094425";"FDB";"001004811"
"1004816";"2";"777094426";"FDB";"001004816"
"1004817";"2";"777094427";"FDB";"001004817"
"1004819";"2";"777094428";"FDB";"001004819"
"1004820";"2";"777094429";"FDB";"001004820"
"1005071";"2";"777094430";"FDB";"001005071"
"1005076";"2";"777094431";"FDB";"001005076"
"1005079";"2";"777094432";"FDB";"001005079"
"1005081";"2";"777094433";"FDB";"001005081"
"1004298";"2";"777094434";"FDB";"001004298"
"1004308";"2";"777094435";"FDB";"001004308"
"1004311";"2";"777094436";"FDB";"001004311"
"1004572";"2";"777094437";"FDB";"001004572"
"1004573";"2";"777094438";"FDB";"001004573"
"1004574";"2";"777094439";"FDB";"001004574"
"1004577";"2";"777094440";"FDB";"001004577"
"1004578";"2";"777094441";"FDB";"001004578"
"1004579";"2";"777094442";"FDB";"001004579"
"1004581";"2";"777094443";"FDB";"001004581"
"1004586";"2";"777094444";"FDB";"001004586"
"1004824";"2";"777094445";"FDB";"001004824"
"1004826";"2";"777094446";"FDB";"001004826"
"1004827";"2";"777094447";"FDB";"001004827"
"1004828";"2";"777094448";"FDB";"001004828"
"1004829";"2";"777094449";"FDB";"001004829"
"1004831";"2";"777094450";"FDB";"001004831"
"1004832";"2";"777094451";"FDB";"001004832"
"1005090";"2";"777094452";"FDB";"001005090"
"1005093";"2";"777094453";"FDB";"001005093"
"1003207";"2";"777094454";"FDB";"001003207"
"1003212";"2";"777094455";"FDB";"001003212"
"1003218";"2";"777094456";"FDB";"001003218"
"1003220";"2";"777094457";"FDB";"001003220"
"1003453";"2";"777094458";"FDB";"001003453"
"1003457";"2";"777094459";"FDB";"001003457"
"1003459";"2";"777094460";"FDB";"001003459"
"1003468";"2";"777094461";"FDB";"001003468"
"1005052";"2";"777094462";"FDB";"001005052"
"1005053";"2";"777094463";"FDB";"001005053"
"1005062";"2";"777094464";"FDB";"001005062"
"1005065";"2";"777094465";"FDB";"001005065"
"1004278";"2";"777094466";"FDB";"001004278"
"1004279";"2";"777094467";"FDB";"001004279"
"1004286";"2";"777094468";"FDB";"001004286"
"1004290";"2";"777094469";"FDB";"001004290"
"1004295";"2";"777094470";"FDB";"001004295"
"1004563";"2";"777094471";"FDB";"001004563"
"1004567";"2";"777094472";"FDB";"001004567"
"1004810";"2";"777094473";"FDB";"001004810"
"1004814";"2";"777094474";"FDB";"001004814"
"1004821";"2";"777094475";"FDB";"001004821"
"1004823";"2";"777094476";"FDB";"001004823"
"1005069";"2";"777094477";"FDB";"001005069"
